hole_id,strata_name,rock_name,aquifer_group,depth_top,depth_bottom,layer_thickness,resistivity,gamma_gamma,natural_gamma,sp,short_distance_gamma,well_diameter,pumping_level,aquifer_thickness,hole_depth_before_pumping,hole_depth_after_pumping,hole_depth_loss,depth_starting_pumping,pumping_depth_at_the_end,pumping_depth,section_aperture,k,kp,r,rp,remark
H2003,siltstone,,IV,119.07,121.04,1.94,15.4325641,948.5641026,15.37717949,-7.173846154,845.2820513,217.1069231,CSA6-12,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coal ,6 coal,IV,121.04,123.46,2.38,25.95326531,4330.77551,6.03244898,-7.293061224,1171.387755,205.3053061,CSA12-18,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,IV,123.46,126.11,2.61,17.39981132,799.3207547,14.60471698,-7.103018868,858.1132075,201.840566,CSA12-18,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,mudstone,,IV,126.11,127.41,1.28,15.11615385,692.0,15.93538462,-7.083846154,761.3076923,198.9392308,CSA12-18,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,IV,127.41,132.19,4.71,16.25873684,910.1684211,13.41052632,-7.124947368,872.5894737,193.5088421,CSA12-18,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,mudstone,,IV,132.19,133.05,0.85,15.68611111,921.6666667,13.62611111,-7.094444444,838.7777778,208.4511111,CSA12-18,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coal,,IV,133.05,133.28,0.23,16.62,3115.5,12.83,-7.1,1165.0,211.3625,CSA12-18,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,IV,133.28,134.65,1.35,16.06464286,1102.571429,15.10821429,-7.067142857,916.5714286,210.6803571,CSA12-18,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,carbonaceous mudstone,,IV,134.65,134.85,0.2,15.94,2554.5,13.345,-7.07,1102.5,211.115,CSA12-18,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,mudstone,,IV,134.85,135.6,0.74,14.75866667,1153.2,15.20066667,-7.062666667,945.3333333,211.7593333,CSA12-18,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,IV&V,135.6,161.42,25.43,16.46424419,695.2790698,12.62881783,-7.011337209,829.7713178,189.4416085,CSA12-18 /ROOF-V,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coal ,10 coal,V,161.42,163.9,2.44,25.8168,4401.76,3.7262,-7.0618,1151.52,204.4946,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,V,163.9,182.22,18.04,17.80030055,722.2240437,12.99010929,-6.958606557,830.4863388,193.9503825,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,mudstone,,V,182.22,186.89,4.6,16.71182796,717.7849462,15.53032258,-6.777956989,810.9462366,187.5277419,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,V,186.89,190.99,4.04,18.1545122,618.4146341,15.92231707,-6.712804878,751.5365854,182.1621951,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,mudstone,,V,190.99,194.22,3.18,17.36861538,743.1076923,18.18138462,-6.744615385,763.2,187.1295385,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coal ,12 coal,V,194.22,196.09,1.84,35.83243243,4969.675676,2.594054054,-6.998378378,1258.972973,195.5681081,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,mudstone,,V,196.09,203.01,6.81,18.53683453,751.8417266,16.64007194,-6.713309353,800.3309353,191.3116547,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,V,203.01,212.74,9.58,18.82164948,721.9278351,13.51123711,-6.744793814,766.0309278,184.7726289,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coarse,,V,212.74,224.07,11.16,21.34220264,812.3876652,10.80991189,-7.30123348,860.9162996,159.187489,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,mudstone,,V,224.07,225.82,1.72,18.35085714,795.9428571,16.53514286,-6.530571429,748.7428571,177.1037143,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coal ,13 coal,V,225.82,226.27,0.44,22.06555556,3751.777778,6.705555556,-6.547777778,1006.0,177.27,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,fine-grained sandstone,,V,226.27,226.48,0.21,21.075,1982.5,12.86,-6.565,870.0,177.33,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,carbonaceous mudstone,,V,226.48,226.7,0.22,22.158,2155.2,11.224,-6.566,914.4,176.628,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,V,226.7,233.52,6.72,19.79683824,669.9852941,16.41404412,-6.530735294,722.9558824,182.0861029,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coal ,15-1 coal,V,233.52,238.28,4.69,25.81052632,3717.936842,6.630947368,-6.718736842,1058.631579,177.1172632,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,V,238.28,238.92,0.63,24.54846154,1432.615385,15.05230769,-6.441538462,826.1538462,176.4653846,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coal,15-2 coal,V,238.92,239.22,0.3,23.03666667,2706.333333,10.84,-6.415,1138.333333,175.8,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,V,239.22,240.85,1.61,21.84575758,780.6060606,15.39606061,-6.532424242,728.969697,170.9633333,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,fine-grained sandstone,,V,240.85,254.4,13.34,21.84276753,625.7416974,13.69601476,-6.576383764,728.2066421,179.2175277,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,V,254.4,256.5,2.07,18.055,720.5238095,16.985,-6.272380952,735.4285714,184.9695238,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coal ,16 coal,V,256.5,258.58,2.05,19.60756098,3185.512195,9.148780488,-6.395365854,984.3414634,190.3192683,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,V,258.58,261.48,2.86,20.28931034,723.9310345,16.95206897,-6.252068966,723.8275862,173.0556897,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coal ,17-1 coal ,V,261.48,262.79,1.29,29.07346154,3972.0,3.385384615,-6.386153846,955.1538462,161.9380769,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,V,262.79,269.15,6.26,21.23773438,779.1875,14.7253125,-6.177265625,753.609375,170.2589844,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coal,17-2 coal ,V,269.15,270.62,1.45,31.44275862,4398.206897,2.952413793,-6.170689655,961.9310345,166.262069,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,V,270.62,272.39,1.74,22.206,793.5428571,16.87714286,-5.960571429,795.1428571,159.934,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,carbonaceous mudstone,,V,272.39,272.6,0.21,22.53,1686.0,11.292,-6.0,844.4,157.13,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,fine-grained sandstone,,V,272.6,273.95,1.33,24.99666667,737.037037,9.91037037,-6.034444444,655.4814815,150.6755556,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coal,,V,273.95,274.6,0.64,28.56384615,3898.615385,4.262307692,-5.966923077,1017.538462,162.6853846,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,V,274.6,275.89,1.28,19.8004,936.16,15.3524,-5.9664,822.56,164.4824,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coal ,18-1 coal ,V,275.89,276.76,0.86,24.97,3597.555556,3.346111111,-6.397777778,918.1111111,149.3466667,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,fine-grained sandstone,,V,276.76,277.46,0.69,27.08,735.8571429,7.543571429,-6.214285714,812.2857143,157.9842857,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,mudstone,,V,277.46,280.42,2.93,18.5659322,798.9152542,12.70084746,-5.976949153,820.6101695,159.2794915,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,siltstone,,V,280.42,283.31,2.86,19.9962069,786.1034483,11.41224138,-6.129827586,832.2068966,149.5344828,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,medium-grained sandstone,,V,283.31,285.95,2.61,19.95962264,849.8113208,7.06490566,-6.510566038,832.7924528,140.5996226,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,mudstone,,V,285.95,287.09,1.13,19.005,1206.181818,13.35772727,-6.133636364,911.7272727,151.515,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,coal ,18-2 coal ,V,287.09,289.63,2.52,36.60745098,2954.078431,8.281568627,-5.785294118,980.3137255,157.9837255,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,mudstone,,V,289.63,290.23,0.59,22.1825,1255.666667,19.18333333,-5.64,1021.666667,164.3383333,CSA18+,87.31,289.0,288.3,-0.7,119.4,289.5,170.1,190.0,0.0002,0.0002,3.41,3.41,"Equivalent
lift cylinder
pumping test"
H2003,fine-grained sandstone,J2y,V,290.23,294.95,4.67,20.95178947,486.3157895,11.73778947,-5.623894737,642.7157895,159.7858947,,,,,,,,,,,,,,
H2003,mudstone t3s,T3s,V,294.95,302.82,7.79,19.23496815,459.7579618,11.80656051,-5.755477707,659.7324841,165.8964331,,,,,,,,,,,,,,
H2003,coarse,,V,302.82,315.63,12.69,19.62507813,496.6209375,10.98441406,-5.903984375,680.2150538,163.9780078,,,,,,,,,,,,,,
H2601,loess,,IV,0.0,3.6,,15.04796935,1058.836389,7.399027778,-7.414444444,5139.0,212.3229167,,,,,,,,,,,,,,
H2601,mudstone,,IV,93.1,99.3,4.23,16.94353386,1154.233871,22.80604839,-7.572016129,5663.516129,233.7992742,CSA12-18,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,carbonaceous mudstone,,IV,99.3,99.61,0.21,25.05963602,3185.166667,19.39,-7.685,7376.333333,170.82,CSA12-18,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,coal,12 coal,IV,99.61,100.6,0.68,26.79096935,4273.9,12.769,-7.621,8070.65,151.426,CSA12-18,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,coarse-grained sandstone,,IV,100.6,110.05,6.44,21.59257252,801.0,13.57814815,-7.827619048,4758.0,119.8380952,CSA12-18,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,siltstone,,IV,110.05,115.5,3.72,30.41017118,633.0733945,10.71247706,-7.856146789,4356.944954,106.0429358,CSA12-18,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,medium-grained sandstone,,IV,115.5,117.24,1.19,17.74091053,941.9117647,23.05676471,-7.454411765,5179.676471,163.7326471,CSA12-18,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,fine-grained sandstone,,IV,117.24,125.9,5.91,20.31426993,655.7109827,15.57757225,-7.430520231,4210.682081,168.0023121,CSA12-18,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,medium-grained sandstone,,IV&V,125.9,150.0,16.44,27.91097142,610.5465839,20.75066253,-7.70563147,4283.832298,126.2163561,CSA12-18/ROOF-V,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,fine-grained sandstone,,V,150.0,157.53,4.84,23.80136935,691.86,15.5346,-7.500133333,4364.64,142.4364667,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,coal,13 coal,V,157.53,158.71,0.76,26.42171935,2971.75,10.43083333,-7.366666667,7232.75,167.17625,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,fine-grained sandstone,,V,158.71,164.34,3.62,25.87707649,668.9821429,16.35223214,-7.343839286,4328.276786,147.3580357,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,coal,15-1 Coal,V,164.34,168.42,2.62,42.00016447,3404.04878,5.157804878,-7.662560976,7263.0,132.1367073,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,siltstone,,V,168.42,168.98,0.36,23.86706026,964.9090909,15.49272727,-7.292727273,4923.181818,154.7509091,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,coal,15-2 coal,V,168.98,169.22,0.15,22.87396935,1941.0,13.05,-7.312,6888.0,161.878,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,siltstone,,V,169.22,173.18,2.55,20.71113391,623.8987342,15.77607595,-7.242151899,4214.265823,187.0173418,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,fine-grained sandstone,,V,173.18,179.33,3.95,23.95658723,535.7479675,15.88073171,-7.155691057,3864.138211,158.3125203,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,coal,16 coal,V,179.33,179.54,0.13,23.57296935,2274.75,12.0775,-7.1525,7385.0,159.51,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,fine-grained sandstone,,V,179.54,188.78,5.94,31.30786124,467.0810811,12.88232432,-7.296702703,3749.189189,135.4769189,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,coal,17-1 Coal,V,188.78,190.29,0.97,38.62563602,3352.1,4.869666667,-7.595666667,7002.1,110.459,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,siltstone,,V,190.29,191.05,0.49,23.08359435,1425.0,15.233125,-7.34875,5838.375,122.741875,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,coal,17-2 Coal,V,191.05,191.92,0.56,32.89973405,3112.176471,7.630588235,-7.343529412,6724.411765,117.22,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,medium-grained sandstone,,V,191.92,194.72,1.8,29.76261221,582.5535714,15.84125,-7.270714286,4178.714286,126.6505357,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,fine-grained sandstone,,V,194.72,200.42,3.66,21.44516233,640.5614035,16.06649123,-7.351842105,4228.833333,147.467193,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,coal,18-1 Coal,V,200.42,203.31,1.86,34.83900383,3762.068966,5.337586207,-7.857241379,7550.775862,107.7143103,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,carbonaceous mudstone,,V,203.31,203.83,0.33,26.98596935,1767.0,11.76,-7.566,6310.3,110.981,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,siltstone,,V,203.83,204.35,0.33,26.13887844,1581.818182,14.91363636,-7.576363636,5832.272727,116.5181818,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,coal,,V,204.35,204.94,0.38,32.73796935,3258.272727,7.504545455,-7.514545455,7319.090909,106.8909091,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,medium-grained sandstone,,V,204.94,229.95,16.08,19.79475578,717.8063872,12.07377246,-7.453652695,4616.011976,186.1122355,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,siltstone,,V,229.95,258.6,18.42,20.04358889,516.7626527,17.14380454,-7.101797557,3901.74171,135.0059337,CSA18+,95.14,242.0,240.06,-1.94,93.0,242.06,149.06,190.0,0.0087,0.0087,60.89,60.89,
H2601,medium-grained sandstone,J2y,V,258.6,270.52,7.66,21.01040632,480.8781513,14.51163866,-6.928067227,3824.861345,135.9992857,,,,,,,,,,,,,,
H2601,mudstone,J3s,V,270.52,271.52,0.64,18.12246935,543.3,14.8565,-6.885,3863.05,149.3215,,,,,,,,,,,,,,
H2601,medium-grained sandstone,,V,271.52,298.91,17.61,25.17983066,506.1165501,13.20855839,-5.932645985,3887.226107,129.8875182,,,,,,,,,,,,,,
H2602,fine-grained sandstone,,I,8.8,12.65,,20.818814165,3014.26828,8.2354934,-10.86,7714.0482925,235.88225015,,,,,,,,,,,,,,
H2602,gravel,E,I,68.9,78.2,,28.94795699,1415.752688,11.08741935,-11.60715054,6098.483871,234.8825269,,,,,,,,,,,,,,
H2602,siltstone,J2z,I,78.2,80.7,1.77,27.6272,1098.18,9.7216,-11.6108,5623.34,219.942,,,,,,,,,,,,,,
H2602,fine-grained sandstone,,I,80.7,86.45,4.07,26.32208696,1668.652174,11.01443478,-11.5426087,6551.573913,233.4985217,,,,,,,,,,,,,,
H2602,coarse-grained sandstone,,I,86.45,89.6,2.23,27.8615873,1538.253968,10.25920635,-11.51793651,6450.777778,210.5061905,,,,,,,,,,,,,,
H2602,siltstone,,I,89.6,131.1,29.34,28.34583133,1475.801205,11.6466506,-11.5916747,6309.201205,222.8719398,,,,,,,,,,,,,,
H2602,fine-grained sandstone,,I,131.1,133.4,1.63,26.68347826,2207.956522,13.48913043,-11.48217391,7455.043478,234.3917391,,,,,,,,,,,,,,
H2602,siltstone,,I,133.4,139.15,4.07,27.712,1498.478261,13.8973913,-11.40156522,6209.13913,234.4095652,,,,,,,,,,,,,,
H2602,fine-grained sandstone,,I,139.15,145.2,4.28,27.75404959,1375.644628,13.64264463,-11.40586777,6122.024793,234.3664463,,,,,,,,,,,,,,
H2602,siltstone,,I,145.2,150.0,3.39,29.19916667,1287.625,12.74135417,-11.43947917,6110.572917,234.4133333,,,,,,,,,,,,,,
H2602,medium-grained sandstone,,I,150.0,161.45,8.1,28.78393013,1109.305677,12.41384279,-11.44275109,5633.545852,234.3530131,,,,,,,,,,,,,,
H2602,siltstone,,I,161.45,166.25,3.39,28.02166667,938.09375,13.74583333,-11.41833333,5142.583333,234.4415625,,,,,,,,,,,,,,
H2602,fine-grained sandstone,,I,166.25,174.45,5.8,28.72585366,1127.042683,12.98768293,-11.33530488,5767.95122,234.3531098,,,,,,,,,,,,,,
H2602,siltstone,,I,174.45,182.95,6.01,26.49647059,1273.852941,13.22270588,-11.28070588,5992.888235,233.835,,,,,,,,,,,,,,
H2602,fine-grained sandstone,,I,182.95,189.65,4.74,27.57671642,1242.873134,12.39328358,-11.21343284,5877.559701,233.355597,,,,,,,,,,,,,,
H2602,mudstone,,I,189.65,190.6,0.67,28.21894737,1405.842105,10.59631579,-11.23842105,6573.631579,234.09,,,,,,,,,,,,,,
H2602,fine-grained sandstone,,I,190.6,193.2,1.84,28.63692308,1268.442308,11.59884615,-11.23826923,6043.365385,233.9311538,,,,,,,,,,,,,,
H2602,siltstone,,I,193.2,197.5,3.04,28.42790698,888.6860465,13.82151163,-11.1994186,4986.616279,234.457907,,,,,,,,,,,,,,
H2602,fine-grained sandstone,,I,197.5,202.25,3.36,27.57305263,1045.326316,12.94168421,-11.18705263,5441.494737,234.4242105,,,,,,,,,,,,,,
H2602,siltstone,,I,202.25,207.2,3.5,29.74707071,1108.333333,11.98282828,-11.19737374,5515.090909,234.4062626,,,,,,,,,,,,,,
H2602,medium-grained sandstone,,I,207.2,222.45,10.78,28.49547541,1476.740984,11.56183607,-11.10977049,6313.842623,227.5578361,,,,,,,,,,,,,,
H2602,siltstone,,I,222.45,225.15,1.91,26.85777778,1360.740741,10.47574074,-11.065,6195.888889,215.6811111,,,,,,,,,,,,,,
H2602,medium-grained sandstone,,I,225.15,228.9,2.65,27.80693333,1149.786667,10.56253333,-11.10413333,5701.36,224.1949333,,,,,,,,,,,,,,
H2602,fine-grained sandstone,,I,228.9,230.5,1.13,25.6175,1183.0625,16.0128125,-11.0271875,5932.34375,234.2884375,,,,,,,,,,,,,,
H2602,coarse-grained sandstone,,I,230.5,251.3,14.71,27.52980769,868.7235577,14.65461538,-10.96961538,5015.225962,234.2146635,,,,,,,,,,,,,,
H2602,fine-grained sandstone,,I,251.3,281.65,21.46,26.47275124,801.8863262,12.53932455,-10.82680395,4797.991763,234.0087809,,,,,,,,,,,,,,
H2602,siltstone,,I,281.65,285.35,2.62,27.33513514,775.4459459,14.41621622,-11.07594595,4801.662162,234.1206757,,,,,,,,,,,,,,
H2602,fine-grained sandstone,,I,285.35,302.25,11.95,26.36615385,789.556213,14.03174556,-10.92420118,4840.470414,234.1971598,,,,,,,,,,,,,,
H2602,medium-grained sandstone,,I,302.25,305.0,1.94,26.18618182,776.9272727,10.89490909,-10.95072727,4766.363636,234.1794545,,,,,,,,,,,,,,
H2602,siltstone,,I,305.0,315.2,7.21,28.83647059,803.6862745,14.51651961,-10.85612745,4983.97549,234.1682353,,,,,,,,,,,,,,
H2602,coarse-grained sandstone,,I,315.2,323.05,5.55,27.15312102,778.4713376,12.73420382,-10.95592357,4886.713376,234.1732484,,,,,,,,,,,,,,
H2602,fine-grained sandstone,,I,323.05,337.65,10.32,26.97863014,804.380137,15.17041096,-10.85434932,5030.84589,234.1748288,,,,,,,,,,,,,,
H2602,siltstone,,I,337.65,353.15,10.96,27.4443871,834.9258065,13.12074194,-10.74348387,5071.751613,234.1717097,,,,,,,,,,,,,,
H2602,fine-grained sandstone,,II,353.15,360.75,5.37,26.30105263,686.2302632,14.86986842,-10.80848684,4631.782895,233.9159868,ROOF-II,,,,,,,,,,,,,
H2602,medium-grained sandstone,,II,360.75,366.35,3.96,27.59714286,689.0982143,14.856875,-10.67776786,4338.107143,230.9558929,ROOF-II,,,,,,,,,,,,,
H2602,coarse-grained sandstone,,II,366.35,383.5,12.13,27.22052478,620.0029155,14.2635277,-10.64422741,4226.172012,217.774519,ROOF-II,,,,,,,,,,,,,
H2602,siltstone,,II,383.5,384.75,0.88,25.8304,536.56,16.6496,-10.54,3974.24,229.8468,ROOF-II,,,,,,,,,,,,,
H2602,coarse-grained sandstone,J2z,II,384.75,420.0,24.93,26.11165957,632.6751773,12.95721986,-10.51035461,4263.591489,216.4846241,ROOF-II,,,,,,,,,,,,,
